manifesto_id,party_id,partyname,election_date,year,language,cmp_code,text
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,Frauen mit abgeschlossenem Hochschulstudium verdienen für dieselbe Arbeit häufig erheblich weniger als studierte Kollegen
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,Nur ein Drittel aller Promotionsstipendien und Maßnahmen zur Förderung der Habilitation fallen an Frauen
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,Bei vorgezogenen Berufungen werden Frauen nur zu 12% berücksichtigt
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,Die von uns vorgeschlagenen Strukturveränderungen an den Hochschulen kommen Frauen wegen ihrer höheren Durchlässigkeit besonders zugute
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,Wir wollen den Zugang zu neu zu besetzenden Professuren für qualifizierte Wissenschaftlerinnen verbessern und insbesondere in den Natur- und Ingenieurwissenschaften den Frauenanteil erhöhen
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,"Der anstehende Generationenwechsel an den Hochschulen, der viele Stellen freisetzt, muß dafür offensiv genutzt werden"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,In der von uns angestrebten Reform des Hochschulrahmengesetzes spielt die Frauenförderung eine zentrale Rolle
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,"Finanzzuweisungen sollen künftig an die Ergebnisse der Frauenförderung gebunden werden, die regelmäßig nachgewiesen werden müssen"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,In den Gremien der Hochschulen und Berufungskommissionen sollen Frauen paritätisch beteiligt werden
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,BÜNDNIS 90/DIE GRÜNEN fordern nach wie vor die Streichung des frauenfeindlichen Abtreibungsparagraphen 218 aus dem Strafgesetzbuch
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,Eine Beratung muß freiwillig und ergebnisoffen sein
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,"Chancengleichheit wird nicht Wirklichkeit, wenn Mädchen und Jungen vermeintlich gleich behandelt werden"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,"Deshalb muß Aus-, Fort- und Weiterbildung darauf ausgerichtet sein, überkommene Geschlechterrollen in Frage zu stellen"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,und sexuelle Gewalt und Gegenstrategien zu thematisieren
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,Gewalt gegen Frauen ist Ausdruck des ungleichen Machtverhältnisses zwischen Männern und Frauen
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,"Die Frau kann nicht mehr von ihrem Ehemann erpreßt werden, die Anzeige zurückzunehmen"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,Dies ist ein großer Erfolg
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,"Er enthält jedoch einen Wermutstropfen: Nach wie vor gilt ein anderes Strafmaß, wenn die vergewaltigte Frau behindert ist"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,Hier gibt es nach wie vor ein Zweiklassenstrafrecht
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,BÜNDNIS 90/DIE GRÜNEN bleiben dabei: Gleiches Strafmaß für gleiche Tat
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,"Staat und Gesellschaft haben nicht vorzuschreiben, wie Menschen ihr (Liebes-)Leben gestalten"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,Eine gleichberechtigte Anerkennung aller Lebensformen ist ein Ziel grüner Politik
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,Wir setzen uns deshalb für die gesellschaftliche Anerkennung lesbischer Lebensweisen ein
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,Dies ist der Anfang auf dem Weg zur Gleichbehandlung
41113_199809,41113,Alliance‘90/Greens,199809,,german,per604,"Lesbische Partnerschaften müssen beim Kindschaftsrecht, bei Adoption und Sorgerecht, im Mietrecht, im Steuer-, Erbrecht und im Ausländerrecht gleiche Rechte erhalten"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per604,"Prostitution ist in Deutschland zwar nicht verboten, nach herrschender Rechtsprechung aber ”sittenwidrig”"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per604,Die Folge: Prostituierte können ihr Honorar nicht einklagen
41113_199809,41113,Alliance‘90/Greens,199809,,german,per604,Prostituierten wird jeglicher Schutz und soziale Absicherung verwehrt
41113_199809,41113,Alliance‘90/Greens,199809,,german,per604,"Sie haben weder Anspruch auf Arbeitslosen-, Renten- und gesetzliche Krankenversicherung noch auf arbeitsrechtlichen Schutz oder menschenwürdige Arbeitsbedingungen"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per604,Andererseits müssen Prostituierte selbstverständlich Einkommens- und Umsatzsteuer zahlen
41113_199809,41113,Alliance‘90/Greens,199809,,german,per604,"Wir wollen die Diskriminierung der Prostituierten beenden, das heißt: Sperrgebiete müssen aufgehoben werden,"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per604,"Prostituierte brauchen die Möglichkeit, ihre Ansprüche einzuklagen,"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per604,und die Prostitution muß als berufliche Tätigkeit anerkannt werden
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,Bisher gibt es in der Bundesrepublik keine Anerkennung geschlechtsspezifischer Verfolgung als Asylgrund
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,Das wollen wir ändern
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,"Das Ausländergesetz ist besonders für ausländische Ehefrauen diskriminierend: Eine Ehe zwischen einem Deutschen und einer Frau aus einem Nicht-EU-Staat muß vier Jahre bestehen, bevor die Ehefrau ein eigenständiges Aufenthaltsrecht erhält"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,"Scheitert die Ehe früher, kann eine Frau nur in Fällen außergewöhnlicher Härte, wobei auch die Situation im Herkunftsland berücksichtigt wird, ein sofortiges Aufenthaltsrecht erwirken"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,"Sollte sie in Deutschland Sozialhilfe beziehen müssen, droht ihr trotzdem die Abschiebung"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,Gerade wegen der Gewalt gegen Frauen treten wir für ein eigenständiges Aufenthaltsrecht von ausländischen EhepartnerInnen unabhängig von der Ehedauer ein
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,Die diskriminierende Praxis zur Aufdeckung sogenannter Scheinehen wollen wir beenden
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,"? Programme zur Mädchen- und Frauenförderung in der Ausbildung,"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,Die Gleichstellung und besondere Förderung von Mädchen in der beruflichen Ausbildung muß rechtlich und finanziell verankert werden
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,Sie sind im dualen System unterrepräsentiert
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,Deshalb muß die Frauenquote erhöht werden
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,"Der Zugang muß für alle offen sein, und Weiterbildung muß vor allem bildungsferne oder benachteiligte Gruppen ansprechen"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,Die gleichberechtigte Teilhabe von Frauen auf allen Ebenen in den Hochschulen muß rechtlich verankert werden
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,? durch eine konsequente Förderpolitik die Hindernisse für Frauen abbauen und den anstehenden Generationswechsel für die deutliche Erhöhung des Anteils von Frauen im Wissenschaftsbetrieb nutzen
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,"BÜNDNIS 90/DIE GRÜNEN wollen ein Sofortprogramm auflegen, bei dem gleichgewichtete Schwerpunkte bei der Frauenförderung,"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,"Die Studienförderung soll allen StudentInnen in Deutschland ein Studium unabhängig von ihrer sozialen Herkunft und Nationalität ermöglichen – ohne Zwang zur Erwerbsarbeit, um den Lebensunterhalt zu verdienen"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,"Dafür wollen wir in Zusammenarbeit mit dem organisierten Sport die gleichberechtigte demokratische Teilhabe von Jugendlichen, Frauen und MigrantInnen an Entscheidungsprozessen gezielt fördern"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,Durch ein Antidiskriminierungsgesetz soll der konsequente Schutz von allen Minderheiten verankert werden
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,Die Verwaltungsreform muß zur Frauenförderung genutzt werden
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,Dazu gehören nicht nur Gleichstellung und Quotierung
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,"Wir wollen qualifizierte Mischarbeitsplätze, Modelle für flexible Wochenarbeitszeiten, Arbeitszeitkonten, ”Sabbatjahre”, Altersteilzeit und verbesserte Möglichkeiten für den Berufsaus- und Wiedereinstieg einführen"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,Bündnis 90/Die Grünen lehnen die Sonderbehandlung und Ausgrenzung von Flüchtlingen und Asylsuchenden ab und setzen sich für eine soziale und rechtliche Gleichstellung ein
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,Das ”Asylbewerberleistungsgesetz” mit seinen diskriminierenden Regelungen wollen wir streichen
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,"Und wir wenden uns gegen Bestrebungen, Flüchtlinge mit einer Asylcard weiter zu diskriminieren"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,"Von den mehr als 7 Millionen Nichtdeutschen im Land leben weit mehr als die Hälfte bereits länger als 10 Jahre hier, ein Viertel bereits über 20 Jahre"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,Die Mehrzahl ihrer Kinder ist hier geboren
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,"Wir wollen nicht mehr, daß das AusländerInnenrecht diesen MigrantInnen die wichtigsten Rechte verwehrt und sie als ”Fremde” und ”Gäste” behandelt"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,Für sie ist Deutschland zur Heimat geworden
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,Sie müssen einen gesicherten Aufenthaltsstatus erhalten und dürfen nicht mehr ausgewiesen werden
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,"Wo selbst die Tatsache jahrzehntelanger Einwanderung geleugnet wird, kann zukünftige Einwanderung nicht human gestaltet werden"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,Verweigerte Integration von AusländerInnen und AussiedlerInnen schafft aber gravierende soziale Probleme
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,Wir wollen diesem Demokratiedefizit und der Fremdenfeindlichkeit ein Programm der Integration entgegenstellen und die Emanzipation der MigrantInnen fördern
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,Erleichterte Einbürgerung dient der Integration
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,Mit der Unionsbürgerschaft haben MigrantInnen aus EU-Ländern umfassendere Rechte als andere MigrantInnen
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,BÜNDNIS 90/DIE GRÜNEN wollen mit einem Niederlassungsgesetz eine weitestgehende rechtliche Gleichstellung von BürgerInnen aus Drittstaaten mit BürgerInnen der Europäischen Union erreichen
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,"Das Niederlassungsgesetz soll anstelle des restriktiven Ausländerrechts für alle gelten, die seit mindestens drei Jahren rechtmäßig in Deutschland leben"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,"Es umfaßt Rechte der politischen Betätigung, der demokratischen Teilhabe und des sozialen Schutzes"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,"Es ermöglicht auch eine Planungssicherheit für diejenigen, die noch keinen Anspruch auf den deutschen Paß erworben haben"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per503,Unverzichtbar ist gerade wegen der Gewalt gegenüber Frauen ein eigenständiges Aufenthaltsrecht ausländischer EhepartnerInnen unabhängig von der Ehedauer
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,"Ein neues Staatsbürgerschaftsrecht soll allen in Deutschland geborenen Kindern den deutschen Paß geben, wenn mindestens ein Elternteil hier seinen dauerhaften Lebensmittelpunkt hat"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,Sie sind InländerInnen und dürfen nicht länger als AusländerInnen behandelt werden
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,"Das Staatsbürgerschaftsrecht muß so geändert werden, daß das Bodenprinzip gleichberechtigt neben das Abstammungsprinzip tritt"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,Nach fünf Jahren müssen hier lebende AusländerInnen das Recht zur Einbürgerung erhalten
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,Die Ermessenseinbürgerung muß bereits vorher möglich sein
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,Beide Instrumente sind von bürokratischen Schikanen zu entrümpeln
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,"Die Anerkennung der doppelten Staatsbürgerschaft ist längst überfällig - nicht nur für diejenigen, denen die notwendige Ausbürgerung von Seiten ihrer Herkunftstaaten verweigert wird"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,Wir wollen mit transparenten Verfahren zukünftige Einwanderung regeln
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,"Zum anderen sollen mindestens ein Viertel aller Einwanderungsbewilligungen aus humanitären Gründen ausgesprochen werden, denn wir wollen kein reines Arbeitsaufnahmegesetz"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,"Dies muß mit Maßnahmen zur Integration, etwa Sprachkursen, verbunden werden"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,"Das Recht auf Familiennachzug muß erhalten, die Gleichberechtigung von Lebenspartnerschaften, denen die Eheschließung aus Rechtsgründen verwehrt ist, sichergestellt werden"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,Nach einer Übergangsfrist sollen SpätaussiedlerInnen allen anderen Einwanderungswilligen rechtlich gleichgestellt werden
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,Das Ausländerrecht darf kein Strafrecht sein
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,Wir lehnen die Praxis der Ausweisung als zusätzliche De-facto-Strafe ab
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,"Es ist ein besonderer Skandal, wenn hier geborene und aufgewachsene Jugendliche abgeschoben werden"
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,Am Umgang mit Minderheiten zeigt sich der demokratische Konsens einer Gesellschaft
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,Zwischen dem Benachteiligungsverbot in der Verfassung und dessen Umsetzung im täglichen Leben klafft häufig eine breite Lücke
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,Viele europäische Länder haben Antidiskriminierungsgesetze erlassen
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,Die Regierung Kohl hat dies bislang verweigert
41113_199809,41113,Alliance‘90/Greens,199809,,german,per705,"Wir wollen mit einem Antidiskriminierungsgesetz (ADG) benachteiligten Minderheiten wirksame Mittel in die Hand geben, sich gegen Anfeindungen und Diskriminierungen zu wehren"
